transaction_id,date,magasin_id,montant,categorie,client_id
TXN_000391,26-04-2024,MAG_048,494.47,Électronique,
TXN_000392,28/06/2024,MAG_036,456.83,Beauté,CLIENT_0781
TXN_000393,2024/03/04,MAG_044,378.6,Alimentaire,CLIENT_0458
TXN_000394,2024-05-15,MAG_046,184.08,Beauté,
TXN_000395,20/05/2024,MAG_033,105.07,Beauté,CLIENT_0169
TXN_000396,2024/03/24,MAG_034,223.71,Textile,CLIENT_0501
TXN_000397,24-01-2024,MAG_033,225.51,,CLIENT_0136
TXN_000398,2024/05/11,MAG_027,-231.12,Alimentaire,CLIENT_0474
TXN_000399,06/21/2024,MAG_020,363.02,null,CLIENT_0837
TXN_000400,2024-01-01,MAG_048,112.86,Alimentaire,CLIENT_0434
TXN_000401,2024-03-29,MAG_045,36.56,Alimentaire,CLIENT_0957
TXN_000402,30/04/2024,MAG_003,147.11,Textile,CLIENT_0785
TXN_000403,13-06-2024,MAG_INEXISTANT_007,190.36,Maison,
TXN_000404,2024-04-06,MAG_025,44.72,Beautlé,
TXN_000405,2024-05-17,MAG_026,266.78,Textile,CLIENT_0775
TXN_000406,06-01-2024,MAG_020,234.19,Beauté,
TXN_000407,16-05-2024,MAG_025,412.56,Textile,CLIENT_0355
TXN_000408,2024-02-09,MAG_018,98.3,Alimentaire,CLIENT_0829
TXN_000409,18/06/2024,MAG_027,309.39,Alimentaire,
TXN_000410,2024/01/18,MAG_007,299.0,Maison,
TXN_000411,2024-06-21,MAG_046,436.75,Textile,
TXN_000412,2024-04-12,MAG_029,121.0,Textile,CLIENT_0144
TXN_000413,05/08/2024,MAG_019,120.91,Beauté,CLIENT_0592
TXN_000414,02/06/2024,MAG_050,337.9,Électronique,CLIENT_0310
TXN_000415,02/06/2024,MAG_043,263.02,Maison,
TXN_000416,11/03/2024,MAG_004,280.58,Beauté,CLIENT_0642
TXN_000417,06/22/2024,MAG_028,280.15,Alimentaire,CLIENT_0965
TXN_000418,06/13/2024,MAG_043,193.67,Beauté,CLIENT_0714
TXN_000419,16-04-2024,MAG_027,78.86,Maisonr,
TXN_000420,02-03-2024,MAG_015,153.86,Textile,CLIENT_0937
TXN_000421,2024/01/15,MAG_036,209.28,Maison,CLIENT_0543
TXN_000422,02/04/2024,MAG_025,125.21,Textile,
TXN_000423,2024-06-14,MAG_006,461.5,Électronique,
TXN_000424,2024/05/17,MAG_INEXISTANT_004,30.51,Maison,CLIENT_0618
TXN_000425,2024/01/11,MAG_005,98.14,Beauté,CLIENT_0223
TXN_000426,05/02/2024,MAG_014,435.39,Électronique,CLIENT_0980
TXN_000427,04-01-2024,MAG_014,468.89,Alimentaire,CLIENT_0937
TXN_000428,03/03/2024,MAG_INEXISTANT_010,353.37,Maison,  
TXN_000429,2024/03/23,MAG_050,145.11,,n/a
TXN_000430,01-04-2024,MAG_020,134.47,Beauté,CLIENT_0478
TXN_000431,26/01/2024,MAG_047,-237.4,,
TXN_000432,04/04/2024,MAG_021,209.9,Beauté,CLIENT_0760
TXN_000433,2024/02/07,MAG_002,134.08,bEAuTé,CLIENT_0854
TXN_000434,03/03/2024,MAG_032,277.57,Électronique,CLIENT_0782
TXN_000435,05-05-2024,MAG_047,322.64,Maison,CLIENT_0173
TXN_000436,31-03-2024,MAG_011,74.28,#N/A,CLIENT_0189
TXN_000437,2024-05-18,MAG_042,478.83,Beauté,CLIENT_0860
TXN_000438,20-01-2024,MAG_043,29.01,Alimentaire,CLIENT_0141
TXN_000439,2024-06-10,MAG_015,38.64,Textile,
TXN_000440,2024/02/25,MAG_033,230.72,null,CLIENT_0654
TXN_000441,2024-06-19,MAG_040,456.81,Maison,CLIENT_0007
TXN_000442,2024/05/16,MAG_INEXISTANT_009,208.61,Alimentaire,CLIENT_0740
TXN_000443,2024/03/11,MAG_035,488.85,Alimentaire,CLIENT_0833
TXN_000444,2024-06-27,MAG_044,218.13,Textile,CLIENT_0941
TXN_000445,2024/01/25,MAG_034,78.7,Textile,CLIENT_0540
TXN_000446,2024-03-05,MAG_023,137.33,Maison,
TXN_000447,05/04/2024,MAG_026,232.2,Textile,CLIENT_0308
TXN_000448,2024-06-24,MAG_006,328.6,Alimentaire,CLIENT_0416
TXN_000449,2024-04-07,MAG_025,278.59,Alimentaire,CLIENT_0720
TXN_000450,02/13/2024,MAG_006,252.43,NULL,NULL
TXN_000451,25/01/2024,MAG_034,459.98,Textile,CLIENT_0923
TXN_000452,2024-06-26,MAG_037,240.37,Alimentaire,CLIENT_0701
TXN_000453,12/03/2024,MAG_035,283.94,Alimentaire,CLIENT_0952
TXN_000454,21/03/2024,MAG_002,480.93,Beauté,CLIENT_0771
TXN_000455,11/04/2024,MAG_005,153.14,Beauté,CLIENT_0581
TXN_000456,09-04-2024,MAG_044,448.78,Électronique,CLIENT_0774
TXN_000457,02/05/2024,MAG_045,363.46,Beauté,
TXN_000458,01/14/2024,MAG_007,221.36,Alimentaire,CLIENT_0620
TXN_000459,2024-06-06,MAG_039,201.37,Électronique,CLIENT_0650
TXN_000460,2024/03/10,MAG_029,247.85,Électronique,CLIENT_0964
TXN_000461,06-04-2024,MAG_028,96.94,Beauté,CLIENT_0088
TXN_000462,2024-06-07,MAG_019,400.04,Alimentaire,  
TXN_000463,09-02-2024,MAG_025,357.28,Textile,CLIENT_0325
TXN_000464,02-04-2024,MAG_007,50.3,Électronique,CLIENT_0369
TXN_000465,10-03-2024,MAG_007,70.59,Textile,
TXN_000466,2024-04-24,MAG_036,279.6,Maison,
TXN_000467,2024/01/07,MAG_006,180.19,Alimentaire,CLIENT_0613
TXN_000468,24-03-2024,MAG_025,11.11,Maison,CLIENT_0798
TXN_000469,2024/01/22,MAG_047,451.06,Textile,CLIENT_0534
TXN_000470,02/13/2024,MAG_044,-193.46,Textile,
TXN_000471,18/03/2024,MAG_018,249.1,Alimentaire,
TXN_000472,2024-04-21,MAG_018,213.45,Maison,CLIENT_0370
TXN_000473,2024/03/05,MAG_016,361.85,  ,CLIENT_0632
TXN_000474,2024-02-20,MAG_030,57.95,Électronique,N/A
TXN_000475,04/11/2024,MAG_022,421.6,Maison,CLIENT_0451
TXN_000476,26/03/2024,MAG_028,408.66,Beauté,CLIENT_0308
TXN_000477,23-03-2024,MAG_039,473.9,Textile,CLIENT_0322
TXN_000478,15-02-2024,MAG_026,484.52,Électronique,CLIENT_0991
TXN_000479,27-05-2024,MAG_016,166.31,Électronique,
TXN_000480,30/01/2024,MAG_037,103.9,Beauté,CLIENT_0699
TXN_000481,05/20/2024,MAG_002,476.74,Maizson,
TXN_000482,26-06-2024,MAG_005,410.39,Maison,CLIENT_0143
TXN_000483,11-06-2024,MAG_020,124.8,Textile,CLIENT_0809
TXN_000484,06-04-2024,MAG_005,227.29,Beauté,CLIENT_0597
TXN_000485,2024/04/12,MAG_035,255.77,Maison,CLIENT_0038
TXN_000486,2024/04/02,MAG_045,448.27,Beauté,null
TXN_000487,22/01/2024,MAG_007,385.63,Électronique,CLIENT_0663
TXN_000488,06/05/2024,MAG_003,283.79,Maison,CLIENT_0989
TXN_000489,2024/04/20,MAG_INEXISTANT_002,10.22,Électronxique,
TXN_000490,22-05-2024,MAG_038,345.39,Textile,CLIENT_0384
TXN_000491,2024/04/10,MAG_030,387.31,Beauté,CLIENT_0155
TXN_000492,29-03-2024,MAG_002,243.97,Électronique,CLIENT_0943
TXN_000493,01/22/2024,MAG_008,416.5,Textile,
TXN_000494,2024/03/20,MAG_022,230.39,Textile,null
TXN_000495,03/30/2024,MAG_031,53.32,,#N/A
TXN_000496,2024-03-17,MAG_003,406.04,Alimentaire,null
TXN_000497,28/03/2024,MAG_042,59.13,Textile,
TXN_000498,2024/05/12,MAG_012,278.2,Électronique,null
TXN_000499,28/04/2024,MAG_015,399.89,Textile,
TXN_000500,2024/06/12,MAG_043,218.91,Alimentaire,CLIENT_0905
TXN_000501,2024-02-20,MAG_029,298.14,Maison,CLIENT_0722
TXN_000502,24/02/2024,MAG_014,142.78,Alimentarie,
TXN_000503,04/03/2024,MAG_021,-102.55,Alimentaire,CLIENT_0687
TXN_000504,05/05/2024,MAG_034,483.13,éLectRoNIqUE,CLIENT_0120
TXN_000505,16-02-2024,MAG_024,348.25,Beauté,
TXN_000506,17-04-2024,MAG_039,73.24,Maison,CLIENT_0191
TXN_000507,2024/05/04,MAG_041,271.0,Textile,CLIENT_0171
TXN_000508,05-05-2024,MAG_019,74.45,Électronique,
TXN_000509,07-06-2024,MAG_004,433.43,Alimentaire,CLIENT_0140
TXN_000510,19-02-2024,MAG_025,482.1,Beauté,CLIENT_0419
TXN_000511,24-06-2024,MAG_032,210.74,Maison,CLIENT_0172
TXN_000512,01/22/2024,MAG_037,20.28,Textile,CLIENT_0034
TXN_000513,11-03-2024,MAG_015,271.12,Textile,CLIENT_0580
TXN_000514,2024/05/06,MAG_036,257.85,Beuaté,
TXN_000515,03-04-2024,MAG_035,412.19,Alimentaire,CLIENT_0560
TXN_000516,02/25/2024,MAG_028,55.7,Textile,CLIENT_0896
TXN_000517,09-01-2024,MAG_029,135.09,Alimentaire,
TXN_000518,2024/01/31,MAG_050,406.89,Textile,n/a
TXN_000519,30/03/2024,MAG_046,307.08,Maison,CLIENT_0631
TXN_000520,2024/02/05,MAG_014,407.7,Alimentaire,CLIENT_0360
TXN_000521,05/16/2024,MAG_018,300.44,Textile,null
TXN_000522,2024-03-15,MAG_019,288.5,Beauté,NULL
TXN_000523,15/04/2024,MAG_004,496.28,Textile,CLIENT_0256
TXN_000524,07-02-2024,MAG_046,164.44,Textile,
TXN_000525,05-05-2024,MAG_010,290.83,Électronique,CLIENT_0385
TXN_000526,25-04-2024,MAG_005,318.65,n/a,CLIENT_0528
TXN_000527,12-03-2024,MAG_045,468.49,Électronique,CLIENT_0974
TXN_000528,2024/05/04,MAG_021,293.07,aLiMeNtaire,CLIENT_0592
TXN_000529,2024-02-03,MAG_037,426.95,Électronique,CLIENT_0048
TXN_000530,2024-01-26,MAG_041,393.03,Maison,CLIENT_0128
TXN_000531,10/02/2024,MAG_029,230.98,Maison,CLIENT_0706
TXN_000532,2024-02-03,MAG_INEXISTANT_005,83.69,Électronique,CLIENT_0671
TXN_000533,2024-04-02,MAG_017,45.8,Textile,CLIENT_0406
TXN_000534,09-06-2024,MAG_020,364.36,Textile,
TXN_000535,16/06/2024,MAG_006,353.33,Alimentaire,CLIENT_0489
TXN_000536,20-01-2024,MAG_009,298.87,Beauté,CLIENT_0010
TXN_000537,03-01-2024,MAG_045,175.07,Alimentaire,CLIENT_0711
TXN_000538,2024-02-03,MAG_031,40.06,Maison,CLIENT_0749
TXN_000539,27/01/2024,MAG_007,160.11,Électronique,CLIENT_0392
TXN_000540,2024-02-04,MAG_042,-496.51,Textile,CLIENT_0544
TXN_000541,24-05-2024,MAG_001,307.11,Textile,CLIENT_0360
TXN_000542,2024/02/24,MAG_041,375.39,Maison,CLIENT_0704
TXN_000543,23/04/2024,MAG_014,47.91,Alimentaire,CLIENT_0771
TXN_000544,01-02-2024,MAG_038,366.35,Électronique,CLIENT_0323
TXN_000545,05/02/2024,MAG_016,142.1,Alimentaire,CLIENT_0567
TXN_000546,2024-06-02,MAG_INEXISTANT_010,361.98,Électronique,CLIENT_0869
TXN_000547,2024/06/17,MAG_020,106.7,Beauté,
TXN_000548,18/02/2024,MAG_048,198.92,Alimentaire,CLIENT_0507
TXN_000549,2024-04-08,MAG_008,124.34,Beauté,
TXN_000550,04-01-2024,MAG_024,467.29,Textile,CLIENT_0882
TXN_000551,25-05-2024,MAG_027,185.88,Textile,#N/A
TXN_000552,01/19/2024,MAG_002,295.74,Alimentaire,CLIENT_0221
TXN_000553,2024/01/11,MAG_004,474.6,Maison,NULL
TXN_000554,09-06-2024,MAG_046,253.02,Maison,CLIENT_0719
TXN_000555,2024/04/12,MAG_006,322.07,Beauté,
TXN_000556,12/03/2024,MAG_006,158.4,Beauté,CLIENT_0998
TXN_000557,2024-02-09,MAG_035,166.74,Beauté,CLIENT_0318
TXN_000558,2024-06-27,MAG_028,366.33,Textile,
TXN_000559,2024/01/23,MAG_028,62.41,Beauté,CLIENT_0057
TXN_000560,2024-03-20,MAG_043,372.14,Textile,CLIENT_0013
TXN_000561,02/05/2024,MAG_045,10.62,Maison,CLIENT_0536
TXN_000562,12/05/2024,MAG_047,133.33,Électronique,CLIENT_0768
TXN_000563,03/09/2024,MAG_047,443.78,Alimentaire,CLIENT_0827
TXN_000564,2024/04/19,MAG_018,264.31,Électronique,CLIENT_0643
TXN_000565,2024-01-20,MAG_032,230.32,Électronique,CLIENT_0512
TXN_000566,2024-05-25,MAG_011,187.01,Électronique,CLIENT_0916
TXN_000567,2024/05/26,MAG_044,362.78,Textile,CLIENT_0003
TXN_000568,01/12/2024,MAG_001,126.05,Maison,CLIENT_0393
TXN_000569,2024/02/08,MAG_012,465.92,Alimentaire,CLIENT_0823
TXN_000570,16-06-2024,MAG_027,116.14,Textile,N/A
TXN_000571,03/22/2024,MAG_INEXISTANT_005,413.87,Beauté,CLIENT_0123
TXN_000572,08/05/2024,MAG_044,451.46,Textile,CLIENT_0824
TXN_000573,12-05-2024,MAG_003,477.27,Alimentaire,
TXN_000574,2024-03-13,MAG_050,423.2,Électronique,N/A
TXN_000575,2024/04/26,MAG_001,187.62,Électronique,CLIENT_0804
TXN_000576,03/18/2024,MAG_048,313.25,Maison,CLIENT_0606
TXN_000577,06/05/2024,MAG_050,389.06,Beauté,CLIENT_0155
TXN_000578,01/02/2024,MAG_027,16.84,Beauté,CLIENT_0652
TXN_000579,26-06-2024,MAG_001,475.74,Alimentaire,
TXN_000580,19-03-2024,MAG_007,106.57,Textile,
TXN_000581,2024-01-16,MAG_010,357.27,Alimentaire,
TXN_000582,29-02-2024,MAG_034,209.46,Électronique,
TXN_000583,22-01-2024,MAG_INEXISTANT_010,52.31,Textile,CLIENT_0077
TXN_000584,31/05/2024,MAG_037,35.83,Textile,CLIENT_0299
TXN_000585,03/07/2024,MAG_021,463.39,Maison,CLIENT_0326
TXN_000586,25/04/2024,MAG_018,120.64,Textile,NULL
TXN_000587,29-05-2024,MAG_007,81.93,Textile,CLIENT_0478
TXN_000588,21/03/2024,MAG_027,64.76,Électronique,CLIENT_0463
TXN_000589,2024-03-19,MAG_030,136.18,Alimentaire,CLIENT_0162
TXN_000590,2024-06-24,MAG_020,414.06,Beauté,
TXN_000591,02/25/2024,MAG_021,78.42,Textile,null
TXN_000592,11/05/2024,MAG_004,340.21,Électronique,CLIENT_0032
TXN_000593,2024-04-13,MAG_029,280.2,oBeauté,CLIENT_0824
TXN_000594,05/02/2024,MAG_008,10.92,Textile,
TXN_000595,2024/02/20,MAG_026,189.26,Alimentaire,
TXN_000596,2024-05-30,MAG_017,459.13,Alimentaire,
TXN_000597,17/01/2024,MAG_INEXISTANT_004,451.74,Maison,CLIENT_0095
TXN_000598,2024-03-25,MAG_INEXISTANT_002,26.13,Maison,CLIENT_0173
TXN_000599,26-05-2024,MAG_028,411.73,Maison,
TXN_000600,08/01/2024,MAG_025,343.19,Txtile,CLIENT_0282
TXN_000601,2024/03/12,MAG_029,442.29,Alimentaire,CLIENT_0635
TXN_000602,06-06-2024,MAG_016,325.4,Maison,
TXN_000603,20-05-2024,MAG_031,35.18,Électronique,CLIENT_0141
TXN_000604,17/04/2024,MAG_013,323.11,Beauté,CLIENT_0646
TXN_000605,19-05-2024,MAG_002,494.75,Électronique,CLIENT_0558
TXN_000606,05/04/2024,MAG_023,456.78,Beauté,CLIENT_0398
TXN_000607,10/03/2024,MAG_012,17.9,Beauté,CLIENT_0031
TXN_000608,2024/03/12,MAG_004,405.28,Maison,
TXN_000609,01/04/2024,MAG_050,294.07,Textile,CLIENT_0103
TXN_000610,2024-03-04,MAG_043,124.37,Beauté,#N/A
TXN_000611,02/26/2024,MAG_037,424.02,Maison,CLIENT_0958
TXN_000612,02/14/2024,MAG_012,122.09,Électronique,CLIENT_0936
TXN_000613,2024/05/31,MAG_002,353.21,Électronique,CLIENT_0578
TXN_000614,2024/02/06,MAG_037,474.44,Maison,
TXN_000615,2024-03-20,MAG_012,247.77,Alimentaire,CLIENT_0239
TXN_000616,2024-06-03,MAG_015,14.86,Maison,CLIENT_0340
TXN_000617,06/06/2024,MAG_013,404.19,Électronique,#N/A
TXN_000618,23/03/2024,MAG_004,15.85,Beauté,
TXN_000619,01/29/2024,MAG_034,431.03,Alimentaire,CLIENT_0722
TXN_000620,06/18/2024,MAG_026,295.08,Électronique,CLIENT_0331
TXN_000621,04-02-2024,MAG_011,367.51,Maison,CLIENT_0665
TXN_000622,2024/03/22,MAG_012,355.06,Beauté,N/A
TXN_000623,01-04-2024,MAG_015,334.44,Textile,CLIENT_0315
TXN_000624,2024/06/25,MAG_019,68.04,Alimentaire,CLIENT_0401
TXN_000625,2024/05/25,MAG_003,95.13,Électronique,CLIENT_0227
TXN_000626,12/06/2024,MAG_037,56.53,Maison,
TXN_000627,20/01/2024,MAG_016,176.67,Électronique,CLIENT_0652
TXN_000628,23-01-2024,MAG_046,336.66,Électronique,N/A
TXN_000629,03/08/2024,MAG_014,128.52,Alimentaire,CLIENT_0263
TXN_000630,2024/01/28,MAG_047,5.63,mAison,CLIENT_0385
TXN_000631,26/01/2024,MAG_031,395.42,Beauté,CLIENT_0167
TXN_000632,04/25/2024,MAG_005,400.6,Alimentaire,CLIENT_0021
TXN_000633,03/22/2024,MAG_017,476.07,Alimentaire,CLIENT_0175
TXN_000634,2024/04/06,MAG_011,367.33,Beuaté,CLIENT_0629
TXN_000635,2024/05/03,MAG_046,20.34,Textile,CLIENT_0912
TXN_000636,21/04/2024,MAG_011,31.51,Électronique,CLIENT_0998
TXN_000637,02/18/2024,MAG_027,350.11,Beaut,CLIENT_0305
TXN_000638,2024/03/01,MAG_007,29.57,Beauté,CLIENT_0861
TXN_000639,05-05-2024,MAG_010,31.98,Alimentaire,
TXN_000640,23-01-2024,MAG_019,412.83,Beauté,
TXN_000641,2024-01-25,MAG_002,107.44,Électronique,
TXN_000642,01-05-2024,MAG_008,157.63,Maison,CLIENT_0501
TXN_000643,18-06-2024,MAG_017,50.11,Beauté,CLIENT_0190
TXN_000644,2024-04-04,MAG_INEXISTANT_007,187.85,Maison,CLIENT_0270
TXN_000645,2024/04/22,MAG_030,135.38,Électronique,
TXN_000646,2024-01-16,MAG_010,377.36,Alimentaire,CLIENT_0685
TXN_000647,29/03/2024,MAG_035,209.92,Beauté,CLIENT_0567
TXN_000648,2024/01/16,MAG_025,410.11,Maison,CLIENT_0704
TXN_000649,05/01/2024,MAG_037,441.42,Maison,N/A
TXN_000650,2024/04/11,MAG_046,22.19,Beauté,null
TXN_000651,26/05/2024,MAG_044,491.46,Texitle,N/A
TXN_000652,2024-02-12,MAG_014,405.19,Textile,CLIENT_0434
TXN_000653,2024/01/21,MAG_044,220.52,,CLIENT_0265
TXN_000654,2024-03-22,MAG_047,457.52,Alimentaire,n/a
TXN_000655,09-04-2024,MAG_036,201.69,Électronque,CLIENT_0940
TXN_000656,04-01-2024,MAG_045,313.41,Beauté,
TXN_000657,2024/01/29,MAG_027,79.07,Beauté,CLIENT_0597
TXN_000658,01/26/2024,MAG_007,283.53,Alimentaire,CLIENT_0889
TXN_000659,17-05-2024,MAG_023,439.56,Électronique,CLIENT_0671
TXN_000660,04/05/2024,MAG_037,306.44,N/A,CLIENT_0283
TXN_000661,2024-04-13,MAG_010,311.03,Maison,  
TXN_000662,03/25/2024,MAG_045,122.6,Maison,CLIENT_0919
TXN_000663,04/05/2024,MAG_002,172.24,Électronique,CLIENT_0288
TXN_000664,05/05/2024,MAG_045,344.0,Textile,CLIENT_0308
TXN_000665,23-04-2024,MAG_050,413.78,Électronique,  
TXN_000666,14-06-2024,MAG_006,98.03,Textile,CLIENT_0759
TXN_000667,2024-05-04,MAG_049,260.67,Électronique,CLIENT_0528
TXN_000668,10-02-2024,MAG_005,159.01,Beauté,CLIENT_0139
TXN_000669,14/05/2024,MAG_037,19.33,Textile,
TXN_000670,01/15/2024,MAG_INEXISTANT_004,21.37,Alimentaire,CLIENT_0722
TXN_000671,2024/02/20,MAG_018,187.33,Maison,n/a
TXN_000672,06/11/2024,MAG_008,342.18,Textile,CLIENT_0501
TXN_000673,2024/06/01,MAG_029,92.9,  ,CLIENT_0565
TXN_000674,2024-03-30,MAG_023,85.94,,CLIENT_0292
TXN_000675,08/01/2024,MAG_025,29.58,Beauté,CLIENT_0878
TXN_000676,02/26/2024,MAG_042,116.43,Textile,
TXN_000677,15-06-2024,MAG_027,259.07,Alimentaire,CLIENT_0934
TXN_000678,03/02/2024,MAG_042,90.73,Alimentaire,NULL
TXN_000679,04-06-2024,MAG_020,357.81,Électronique,CLIENT_0917
TXN_000680,06-04-2024,MAG_023,232.2,Textile,CLIENT_0310
TXN_000681,2024/06/22,MAG_034,413.03,  ,null
TXN_000682,2024/01/02,MAG_033,499.72,Électronique,CLIENT_0663
TXN_000683,01-06-2024,MAG_039,144.93,Alimentaire,n/a
TXN_000684,01/17/2024,MAG_022,494.24,Électronique,CLIENT_0268
TXN_000685,16/06/2024,MAG_046,476.33,Électronique,CLIENT_0154
TXN_000686,2024/05/12,MAG_049,123.95,Alimentaire,CLIENT_0414
TXN_000687,2024/06/18,MAG_021,341.97,alimeNTaIre,CLIENT_0308
TXN_000688,02/13/2024,MAG_043,438.86,Textile,
TXN_000689,30/04/2024,MAG_009,371.75,  ,
TXN_000690,06/23/2024,MAG_022,328.95,Textile,CLIENT_0229
TXN_000691,03/19/2024,MAG_027,395.1,Électronique,CLIENT_0267
TXN_000692,29-05-2024,MAG_019,234.56,Alimentaire,CLIENT_0055
TXN_000693,2024-06-11,MAG_038,292.25,Beauté,CLIENT_0484
TXN_000694,2024/02/19,MAG_033,64.31,Maison,
TXN_000695,17/03/2024,MAG_027,31.76,Textile,CLIENT_0206
TXN_000696,28/03/2024,MAG_027,493.66,Maison,CLIENT_0324
TXN_000697,02/16/2024,MAG_INEXISTANT_002,246.35,Textile,CLIENT_0650
TXN_000698,15/01/2024,MAG_001,228.77,Textile,N/A
TXN_000699,27/05/2024,MAG_049,83.43,null,
TXN_000700,06-06-2024,MAG_028,318.58,Maison,null
TXN_000701,02/05/2024,MAG_025,7.31,Beauté,CLIENT_0749
TXN_000702,05/04/2024,MAG_001,446.54,Beauté,CLIENT_0019
TXN_000703,22/06/2024,MAG_001,315.21,Textile,
TXN_000704,2024/03/29,MAG_020,68.82,Maison,n/a
TXN_000705,03/19/2024,MAG_011,37.32,Alimentaire,CLIENT_0972
TXN_000706,2024/03/15,MAG_030,365.28,N/A,
TXN_000707,03/27/2024,MAG_028,444.55,Textile,N/A
TXN_000708,05-05-2024,MAG_023,376.31,Textile,CLIENT_0020
TXN_000709,28/02/2024,MAG_015,364.95,Textile,CLIENT_0752
TXN_000710,01/06/2024,MAG_038,254.79,Alimentaire,
TXN_000711,2024/06/15,MAG_003,190.72,Électronique,
TXN_000712,2024-01-13,MAG_039,497.37,Alimentaire,  
TXN_000713,2024-06-25,MAG_008,211.3,Maison,CLIENT_0561
TXN_000714,2024-03-05,MAG_031,352.42,Textile,CLIENT_0309
TXN_000715,04/17/2024,MAG_043,54.99,Beauté,CLIENT_0638
TXN_000716,2024-06-04,MAG_045,72.9,Alimnetaire,CLIENT_0804
TXN_000717,01/28/2024,MAG_032,103.33,Textile,CLIENT_0852
TXN_000718,05/13/2024,MAG_013,182.17,  ,N/A
TXN_000719,11-01-2024,MAG_036,250.7,Textile,CLIENT_0339
TXN_000720,01-03-2024,MAG_001,11.31,Alimentaier,CLIENT_0153
TXN_000721,01/24/2024,MAG_050,258.29,Alimentaire,
TXN_000722,06/13/2024,MAG_015,231.09,N/A,CLIENT_0476
TXN_000723,01/13/2024,MAG_007,407.52,Alimentaire,CLIENT_0369
TXN_000724,2024-06-22,MAG_021,215.87,Alimentaire,CLIENT_0872
TXN_000725,01/12/2024,MAG_001,426.74,Textile,CLIENT_0367
TXN_000726,04/22/2024,MAG_INEXISTANT_010,137.81,Alimentaire,
TXN_000727,28-03-2024,MAG_012,61.35,Maison,
TXN_000728,10-03-2024,MAG_025,346.5,Maison,CLIENT_0665
TXN_000729,12/02/2024,MAG_008,70.59,Alimentaire,
TXN_000730,2024/01/27,MAG_027,456.06,Maison,
TXN_000731,06/22/2024,MAG_029,94.72,Maison,CLIENT_0627
TXN_000732,08-01-2024,MAG_044,440.58,Textile,CLIENT_0943
TXN_000733,2024-05-04,MAG_008,444.36,  ,CLIENT_0065
TXN_000734,2024/03/07,MAG_042,160.55,Beauté,
TXN_000735,2024/05/24,MAG_015,489.06,Électronique,CLIENT_0536
TXN_000736,25/06/2024,MAG_045,311.03,Maison,CLIENT_0494
TXN_000737,29/03/2024,MAG_043,339.77,Maison,CLIENT_0860
TXN_000738,2024/05/22,MAG_040,32.01,Textile,CLIENT_0870
TXN_000739,30-04-2024,MAG_032,435.36,Alimentaire,#N/A
TXN_000740,2024/03/02,MAG_022,485.22,Alimentaire,
TXN_000741,27-02-2024,MAG_036,323.44,oMaison,CLIENT_0821
TXN_000742,26-05-2024,MAG_029,48.57,Maison,
TXN_000743,2024-01-31,MAG_032,373.89,Alimentaire,NULL
TXN_000744,2024-04-13,MAG_027,22.74,Beauté,#N/A
TXN_000745,2024/01/24,MAG_039,481.77,Électronique,CLIENT_0576
TXN_000746,02/22/2024,MAG_042,337.38,Électronique,CLIENT_0846
TXN_000747,2024/01/14,MAG_015,422.94,Électronique,
TXN_000748,07-06-2024,MAG_039,239.2,Électronique,
TXN_000749,2024-01-30,MAG_007,-380.86,Textile,CLIENT_0350
TXN_000750,2024/03/31,MAG_041,482.39,Électronique,CLIENT_0535
TXN_000751,05-04-2024,MAG_045,57.63,Textile,CLIENT_0144
TXN_000752,14/04/2024,MAG_007,130.87,Textile,
TXN_000753,01/31/2024,MAG_026,111.72,Textile,CLIENT_0111
TXN_000754,2024-04-16,MAG_003,463.68,Beauté,CLIENT_0791
TXN_000755,25/04/2024,MAG_030,-330.94,Beauté,
TXN_000756,2024/05/07,MAG_INEXISTANT_001,267.53,Alimentaire,
TXN_000757,20/04/2024,MAG_038,244.05,Beauté,CLIENT_0709
TXN_000758,2024-05-28,MAG_012,366.59,Textile,CLIENT_0397
TXN_000759,2024/06/17,MAG_039,305.05,Électronique,CLIENT_0903
TXN_000760,04/08/2024,MAG_027,489.85,,
TXN_000761,11/04/2024,MAG_022,485.39,Maison,
TXN_000762,04/15/2024,MAG_039,351.51,Beauté,CLIENT_0864
TXN_000763,28/06/2024,MAG_036,431.05,,CLIENT_0206
TXN_000764,23/02/2024,MAG_040,358.62,Électronique,CLIENT_0728
TXN_000765,2024/06/15,MAG_012,254.43,Électornique,CLIENT_0492
TXN_000766,2024/05/29,MAG_037,471.62,Maison,CLIENT_0293
TXN_000767,18-04-2024,MAG_INEXISTANT_001,263.75,Alimentaire,CLIENT_0149
TXN_000768,01/14/2024,MAG_043,33.02,Élecvtronique,CLIENT_0150
TXN_000769,2024/01/16,MAG_045,393.26,Textile,
TXN_000770,2024/01/09,MAG_023,407.94,Alimentaire,CLIENT_0889
TXN_000771,2024/06/21,MAG_048,283.13,Textile,null
TXN_000772,2024-04-09,MAG_016,257.91,Électronique,CLIENT_0949
TXN_000773,2024/04/07,MAG_025,211.2,Électronique,CLIENT_0056
TXN_000774,04/01/2024,MAG_048,129.41,BeAUté,CLIENT_0700
TXN_000775,2024-01-20,MAG_012,481.43,Beauté,CLIENT_0387
TXN_000776,11/01/2024,MAG_028,143.16,Électronique,CLIENT_0165
TXN_000777,29/05/2024,MAG_017,7.79,Maison,  
TXN_000778,2024/02/09,MAG_INEXISTANT_006,300.46,Beaté,CLIENT_0564
